conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0af062de-eb43-41e9-9b96-249e2cd22d26,use markup languages,released,skill/competence,sector-specific,use html | use mark-up languages | use XHTML | use HTML | use Html,"Utilise computer languages that are syntactically distinguishable from the text, to add annotations to a document, specify layout and process types of documents such as HTML.",http://data.europa.eu/esco/skill/a8c3186b-c791-4d57-8f4f-4d12c7a5c6a7,programming computer systems
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0b0335f3-0aa1-491e-895e-81fc8774a300,develop automated migration methods,released,skill/competence,sector-specific,design automated migration methods | design automated transfer of ICT information | generate automated transfer of ICT information | develop automated transfer of ICT information | create automated transfer of ICT information,"Create automated transfer of ICT information between storage types, formats and systems to save human resources from performing the task manually.",http://data.europa.eu/esco/skill/c23e0a2f-f04b-45bc-b0dd-20571f6b502c,developing operational policies and procedures
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0b449eb1-d082-4e62-95d7-5cf59bdf2097,use modern electronic navigational aids,released,skill/competence,sector-specific,use GPS and radar navigation systems | operate modern electronic navigational equipment | use radar and GPS navigation systems | undertake navigation using modern electronic aids | utilise modern electronic navigation aids | utilise modern electronic navigation equipment | operate modern electronic navigation equipment | perform navigation using modern electronic equipment | operate modern electronic navigational aids | use modern electronic navigation equipment | navigate using modern electronic equipment,Use modern navigational aids such as GPS and radar systems.,http://data.europa.eu/esco/skill/6efef9df-ac86-45ca-8b1b-a8178ef17b5c | http://data.europa.eu/esco/skill/0a88a13f-693a-4dde-b44c-22e6f98fabc6,solve location and navigation problems by using GPS tools | operating communications equipment
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0ba0717c-3a7a-45a3-834c-59c554e56c72,translate formulae into processes,released,skill/competence,sector-specific,translating formulae into processes | formulae productionising | formulae translating into processes | productionising formulae | productionise formulae,"Translate, by means of computer models and simulations, the specific laboratory formulae and findings into production processes.",http://data.europa.eu/esco/skill/9bdf8a77-8524-43da-bac6-d15d22e1b7ed,entering and transforming information
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0c66036a-3bdd-4955-8343-985f4697af64,manage donor database,released,skill/competence,cross-sector,create and update donor database | handle donor database | manage donor databases | manage database of donors | create and update donor databases,Create and constantly update the database containing personal details and status of donors.,http://data.europa.eu/esco/skill/4463a721-69f3-413d-8321-43e3af13a4f1 | http://data.europa.eu/esco/skill/32c017fd-28ab-4051-bf68-74de952c2f77,use databases | managing information
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0c9f20cb-32fb-4ff7-877e-508762791151,RAGE (digital game creation systems),released,knowledge,sector-specific,Rage | RAGE | RAGE software framework | RAGE for digital game creation | RAGE software for digital game creation,"The software framework that consists of integrated development environments and specialised design tools, designed for the rapid iteration of user-derived computer games.",http://data.europa.eu/esco/skill/966f2fd3-3de6-42da-b87c-da924c6d7960 | http://data.europa.eu/esco/isced-f/0211,digital game creation systems | audio-visual techniques and media production
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0cc02ab5-da14-4fd4-963d-192fe71d3225,assess integrated domotics systems,released,skill/competence,sector-specific,appraise integrated domotics systems | choose domotic systems | evaluate integrated domotics systems,Understand designs and specifications provided by producers of domotics integrated systems and choose a concept that fulfils specific needs within the project.,http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9 | http://data.europa.eu/esco/skill/1f2950c0-ef1e-44b4-9a55-125ccd7b78af,think critically | analysing and evaluating information and data
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0ccdfe98-f845-4598-84a1-3dca66e9d9a3,Ruby (computer programming),released,knowledge,sector-specific,Ruby,"The techniques and principles of software development, such as analysis, algorithms, coding, testing and compiling of programming paradigms in Ruby.",http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97 | http://data.europa.eu/esco/isced-f/0613,computer programming | software and applications development and analysis
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0cd6dcf1-5778-42a5-b685-4d01ae4a4871,Common Lisp,released,knowledge,sector-specific,Common Lisp programming language,"The techniques and principles of software development, such as analysis, algorithms, coding, testing and compiling of programming paradigms in Common Lisp.",http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97 | http://data.europa.eu/esco/isced-f/0613,computer programming | software and applications development and analysis
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0ce96a86-7a28-4c44-9e59-591375310894,collect weather-related data,released,skill/competence,cross-sector,gather weather-related data | assemble weather-related data | collecting weather-related data | compile weather-related data,"Gather data from satellites, radars, remote sensors, and weather stations in order to obtain information about weather conditions and phenomena.",http://data.europa.eu/esco/skill/57231a22-4da7-49c8-97b8-75672feadf1e | http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d,manage quantitative data | monitoring environmental conditions
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0ced619a-0f59-4802-88ea-e97bf1b57f95,optimise fleet usability,released,skill/competence,sector-specific,optimise fleet utilisation | optimise utilisation of fleet | optimise usability of fleet | ensure fleet is used optimally | optimize fleet usability | maximise fleet usability | maximise usability of fleet | ensure fleet is used to maximum capacity | ensure fleet is used as efficiently as possible | ensure fleet is used with optimal efficiency | ensure fleet optimisation,"Optimise fleet utilisation, visibility, efficiency and profitability through the use of special ship management software.",http://data.europa.eu/esco/skill/de7d8271-2410-4fab-bcb4-19e4d1965984 | http://data.europa.eu/esco/skill/f73c2c9e-b097-4fcb-95d1-659ea0bd54a3 | http://data.europa.eu/esco/skill/e7211c0c-e571-4d61-bfda-3bea3953151d | http://data.europa.eu/esco/skill/36dc2bd2-3d9a-4a84-ad70-918a539c4311 | http://data.europa.eu/esco/skill/60851cc6-ad2e-468f-96e0-ef381615f324,monitor vehicle fleet operations | allocating and controlling physical resources | manage company fleet | manage vessel fleet | plan road fleet maintenance
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0d168770-4d9c-4096-b048-a6577818d306,Apache Maven,released,knowledge,sector-specific,Maven,"The tool Apache Maven is a software program to perform configuration identification, control, status accounting and audit of software during its development and maintenance.",http://data.europa.eu/esco/skill/9d2e926f-53d9-41f5-98f3-19dfaa687f3f | http://data.europa.eu/esco/isced-f/0613,tools for software configuration management | software and applications development and analysis
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0d6714c6-720e-4985-9791-5ab85d28da79,gather data,released,skill/competence,cross-sector,convene data | collect data | data gavering | assemble data | aggregate data | gathering data,Extract exportable data from multiple sources.,http://data.europa.eu/esco/skill/1b70a55d-b8a4-49fc-96c6-15ab4cff2522 | http://data.europa.eu/esco/skill/29dcc31e-a8d6-4a62-b3c1-2de81e966e39,use data processing techniques | gathering information from physical or electronic sources
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0d7f2cce-245a-4d02-9b8d-2e9946cc4c5d,deliver online training,released,skill/competence,cross-sector,deliver online training courses | conduct online training | deliver web-based trainings,"Provide training by using online technologies, adapting the learning materials, using e-learning methods, supporting the trainees and communicating online. Instruct virtual classrooms.",http://data.europa.eu/esco/skill/699e7c26-6502-4e78-a823-3656ff5a5b8b | http://data.europa.eu/esco/skill/caede8f1-6658-4d78-9eb4-2ad2c7ebf09b,instruct others | teaching and training
