conceptType,conceptUri,code,preferredLabel,greenShare
Occupation,http://data.europa.eu/esco/occupation/e83bf81f-c1d0-48e1-8533-7d65be8007c5,1324.3.1.6.26,"sugar, chocolate and sugar confectionery distribution manager",0.0
Occupation,http://data.europa.eu/esco/occupation/13b12b2d-e223-46f5-a6c0-cb77fe37f03a,1324.3.1.6.27,textile industry machinery distribution manager,0.0
Occupation,http://data.europa.eu/esco/occupation/53e61b71-60a3-4873-bc14-d6e28693818c,1324.3.1.6.28,"textiles, textile semi-finished and raw materials distribution manager",0.0
Occupation,http://data.europa.eu/esco/occupation/61a61a3b-6fcd-4525-9f5c-0a1415a9a51f,1324.3.1.6.29,tobacco products distribution manager,0.0
Occupation,http://data.europa.eu/esco/occupation/9fcce643-276b-435f-aa94-4516c2414686,1324.3.1.6.30,waste and scrap distribution manager,0.0384615384615384
Occupation,http://data.europa.eu/esco/occupation/67aee472-533b-4569-a7a5-e7bc34b2cdce,1324.3.1.6.31,watches and jewellery distribution manager,0.0
Occupation,http://data.europa.eu/esco/occupation/49607371-2712-4b0a-8d7c-1b4bc22d9581,1324.3.1.6.32,wood and construction materials distribution manager,0.0
Occupation,http://data.europa.eu/esco/occupation/72d1e9ca-294c-4349-90ed-f99541d447d0,1324.3.1.6,specialised goods distribution manager,0.0227272727272727
Occupation,http://data.europa.eu/esco/occupation/632e61c8-4e4b-44c7-b213-6dd5a174b143,1324.3.1,distribution manager,0.0256410256410256
Occupation,http://data.europa.eu/esco/occupation/0cbfa809-2d71-44e5-b736-c4da3c8fe09d,1324.3.2.1,import export manager in agricultural machinery and equipment,0.0
Occupation,http://data.europa.eu/esco/occupation/dc2a924c-653a-4922-9226-f6909dd64580,1324.3.2.2,"import export manager in agricultural raw materials, seeds and animal feeds",0.074074074074074
Occupation,http://data.europa.eu/esco/occupation/9faaae26-804d-48f3-97b0-84f7e1aceae8,1324.3.2.3,import export manager in beverages,0.0357142857142857
Occupation,http://data.europa.eu/esco/occupation/fd00e4bb-dcee-41d7-81d3-2cdebad8fe70,1324.3.2.4,import export manager in chemical products,0.037037037037037
Occupation,http://data.europa.eu/esco/occupation/95d8f19e-f62b-443f-ac53-324ea8f98cf5,1324.3.2.5,import export manager in china and other glassware,0.0
Occupation,http://data.europa.eu/esco/occupation/ccbb7213-79f7-489e-9dad-f90091e550d0,1324.3.2.6,import export manager in clothing and footwear,0.04
Occupation,http://data.europa.eu/esco/occupation/4311b9e0-064e-41bc-b120-5eb21f337780,1324.3.2.7,"import export manager in coffee, tea, cocoa and spices",0.0714285714285714
Occupation,http://data.europa.eu/esco/occupation/7d9c060a-f280-441d-baf9-7d4a6b520a2a,1324.3.2.8,"import export manager in computers, computer peripheral equipment and software",0.0
Occupation,http://data.europa.eu/esco/occupation/65beb253-61b0-4f8f-9c3c-49419913fd18,1324.3.2.9,import export manager in dairy products and edible oils,0.0357142857142857
Occupation,http://data.europa.eu/esco/occupation/e997358a-f6ed-4b5d-bebe-2a33b01ea3d2,1324.3.2.10,import export manager in electrical household appliances,0.0
Occupation,http://data.europa.eu/esco/occupation/8914badc-df5e-4671-908e-de5bc795658b,1324.3.2.11,import export manager in electronic and telecommunications equipment and parts,0.0
Occupation,http://data.europa.eu/esco/occupation/b2826761-6fc4-4344-9d36-d8455cb6b185,1324.3.2.12,"import export manager in fish, crustaceans and molluscs",0.0357142857142857
Occupation,http://data.europa.eu/esco/occupation/1ee8dfca-19b0-4e1a-88ed-68548f80951b,1324.3.2.13,import export manager in flowers and plants,0.074074074074074
Occupation,http://data.europa.eu/esco/occupation/dc29cd23-d6ba-46b0-bc2f-424e20270099,1324.3.2.14,import export manager in fruit and vegetables,0.0714285714285714
Occupation,http://data.europa.eu/esco/occupation/a70315e3-ae41-44a9-9fe5-7fe668469ee0,1324.3.2.15,"import export manager in furniture, carpets and lighting equipment",0.04
Occupation,http://data.europa.eu/esco/occupation/173a882d-0a14-4919-ac1b-23e8ee8273de,1324.3.2.16,"import export manager in hardware, plumbing and heating equipment and supplies",0.0
Occupation,http://data.europa.eu/esco/occupation/d7a12ff0-7e25-4dab-98c5-1f5a781da8ad,1324.3.2.17,"import export manager in hides, skins and leather products",0.04
Occupation,http://data.europa.eu/esco/occupation/b148e7a3-e5b0-4edc-b770-85ab81f36ac9,1324.3.2.18,import export manager in household goods,0.0
Occupation,http://data.europa.eu/esco/occupation/b49f95f8-c1c8-428f-9f1f-5f5abae55e51,1324.3.2.19,import export manager in live animals,0.037037037037037
Occupation,http://data.europa.eu/esco/occupation/12142c2c-9b6f-4e4f-8153-f1a51554e4e0,1324.3.2.20,"import export manager in machinery, industrial equipment, ships and aircraft",0.0
Occupation,http://data.europa.eu/esco/occupation/bbba890e-ecae-43ba-9c5b-a65baa318f15,1324.3.2.21,import export manager in machine tools,0.0
Occupation,http://data.europa.eu/esco/occupation/00fdad73-4551-4e43-b256-1d4a3759db1e,1324.3.2.22,import export manager in meat and meat products,0.0689655172413793
Occupation,http://data.europa.eu/esco/occupation/5cc6d160-3864-43b0-b3eb-77d1208a51b4,1324.3.2.23,import export manager in metals and metal ores,0.0384615384615384
Occupation,http://data.europa.eu/esco/occupation/84e4c780-ee17-44dd-af6f-d1c06a3e353d,1324.3.2.24,"import export manager in mining, construction and civil engineering machinery",0.0
Occupation,http://data.europa.eu/esco/occupation/4c313f2a-704e-4d3c-a7c2-98e1b93c9e94,1324.3.2.25,import export manager in office furniture,0.0
Occupation,http://data.europa.eu/esco/occupation/8c0cc417-6b09-4082-8062-2f0f7123a573,1324.3.2.26,import export manager in office machinery and equipment,0.0
Occupation,http://data.europa.eu/esco/occupation/42abcbcb-721b-4da6-9c06-f6951969d056,1324.3.2.27,import export manager in perfume and cosmetics,0.037037037037037
Occupation,http://data.europa.eu/esco/occupation/d9632b0a-3c95-4a8a-a15c-c5413beda52e,1324.3.2.28,import export manager in pharmaceutical goods,0.037037037037037
Occupation,http://data.europa.eu/esco/occupation/afcf9d03-6e51-4548-8cec-cfa50972929d,1324.3.2.29,"import export manager in sugar, chocolate and sugar confectionery",0.0714285714285714
Occupation,http://data.europa.eu/esco/occupation/972ef593-89c3-468b-aad5-81bc575feb58,1324.3.2.30,import export manager in textile industry machinery,0.0
Occupation,http://data.europa.eu/esco/occupation/6e873bb0-ff0d-4800-a898-362b9a2e1c47,1324.3.2.31,import export manager in textiles and textile semi-finished and raw materials,0.0769230769230769
Occupation,http://data.europa.eu/esco/occupation/c430500d-0b8b-4ef5-8f91-3e98cff32356,1324.3.2.32,import export manager in tobacco products,0.0384615384615384
Occupation,http://data.europa.eu/esco/occupation/c71ee6a5-ce48-4afd-aa1e-eaabf17ccbc0,1324.3.2.33,import export manager in waste and scrap,0.0769230769230769
Occupation,http://data.europa.eu/esco/occupation/63c92723-ee86-42cb-89bf-d93b65398bef,1324.3.2.34,import export manager in watches and jewellery,0.0
Occupation,http://data.europa.eu/esco/occupation/5b912733-abc8-43f7-825c-00ae21043685,1324.3.2.35,import export manager in wood and construction materials,0.074074074074074
Occupation,http://data.europa.eu/esco/occupation/b87a7a27-ee74-4e5e-b274-84a3cab27bf4,1324.3.2,import export manager,0.0375
Occupation,http://data.europa.eu/esco/occupation/a2ff6cc3-15fa-4f02-a457-8fd5df7aa29e,1324.3.3,intermodal logistics manager,0.0333333333333333
Occupation,http://data.europa.eu/esco/occupation/784c98c2-96bd-4610-8da3-87d80f136285,1324.3.4.1,finished leather warehouse manager,0.111111111111111
Occupation,http://data.europa.eu/esco/occupation/2f5de1ab-eddf-4715-8193-e994912c22ea,1324.3.4,warehouse manager,0.037037037037037
Occupation,http://data.europa.eu/esco/occupation/823db06f-25e1-4658-b063-d6ef956b41f5,1324.3,logistics and distribution manager,0.0869565217391304
Occupation,http://data.europa.eu/esco/occupation/8f928d49-da89-4d07-9123-2151a4d276d4,1324.4,move manager,0.0
Occupation,http://data.europa.eu/esco/occupation/3530b443-d2bf-4741-b771-12c77e7c6232,1324.5,movie distributor,0.0
Occupation,http://data.europa.eu/esco/occupation/788a9895-a39a-4a83-be90-e006e2f8dce5,1324.6,pipeline superintendent,0.0606060606060606
Occupation,http://data.europa.eu/esco/occupation/b39a74a2-37fe-4fdc-ba8e-5bbbbdce2d89,1324.7,railway station manager,0.0
Occupation,http://data.europa.eu/esco/occupation/aeb7c6bd-22c9-43c2-8551-a1cc2560584f,1324.8.1,forecast manager,0.075
Occupation,http://data.europa.eu/esco/occupation/80db1e93-6dad-49aa-b465-d64a4a73141b,1324.8.2.1,leather raw materials purchasing manager,0.0689655172413793
Occupation,http://data.europa.eu/esco/occupation/377865f0-c327-4599-8c7e-d428c6588edf,1324.8.2,purchasing manager,0.0943396226415094
Occupation,http://data.europa.eu/esco/occupation/9f12704c-5e6c-47b0-a866-3b92663e6a4b,1324.8.3,resource manager,0.0465116279069767
Occupation,http://data.europa.eu/esco/occupation/aacc3918-b5d3-484b-9480-5d29aa550d74,1324.8,supply chain manager,0.0606060606060606
ISCO level 4,http://data.europa.eu/esco/isco/C1324,1324,"Supply, distribution and related managers",0.028252579163945222
ISCO level 3,http://data.europa.eu/esco/isco/C133,133,Information and communications technology service managers,0.02973484848484849
Occupation,http://data.europa.eu/esco/occupation/719f101d-1866-49d3-8d5c-2256f606a8b9,1330.1.1.1,digital transformation manager,0.03125
Occupation,http://data.europa.eu/esco/occupation/810e5e67-acd5-499a-b307-cf5bea330859,1330.1.1,ICT information and knowledge manager,0.0
Occupation,http://data.europa.eu/esco/occupation/e297ec12-4712-40a4-ad98-ba004cacb205,1330.1,chief data officer,0.0
Occupation,http://data.europa.eu/esco/occupation/82f90e87-de92-4678-adae-61d3e5f7e1e4,1330.2,chief information officer,0.0
Occupation,http://data.europa.eu/esco/occupation/7b1b5da8-573a-49bb-a38e-68725a949f4f,1330.3,chief technology officer,0.0
Occupation,http://data.europa.eu/esco/occupation/5fd2980e-22c4-4ace-a394-190c76f4f539,1330.4,ICT documentation manager,0.0
Occupation,http://data.europa.eu/esco/occupation/f31f487b-4ce2-40f3-90e8-7d0011b4ef1d,1330.5.1,software manager,0.0
Occupation,http://data.europa.eu/esco/occupation/f0ca39a8-1e30-487c-95f9-ef2d5e734adc,1330.5,ICT operations manager,0.0
Occupation,http://data.europa.eu/esco/occupation/a79170ad-0b7b-4697-864f-1748359aa10a,1330.6,ICT product manager,0.0
Occupation,http://data.europa.eu/esco/occupation/8b6388a4-4904-471b-9331-d3b1211f5525,1330.7,ICT project manager,0.0
Occupation,http://data.europa.eu/esco/occupation/e8bbc7fd-cfa2-406f-a664-57e5024cfbc5,1330.8,ICT vendor relationship manager,0.0303030303030303
Occupation,http://data.europa.eu/esco/occupation/3ce4691e-ecea-4278-939e-b89ab01087b8,1330.9,telecommunications manager,0.0
Occupation,http://data.europa.eu/esco/occupation/c90e5009-37f2-4dcd-aea2-362fc817bc98,1330.10,ICT environmental manager,0.325
ISCO level 4,http://data.europa.eu/esco/isco/C1330,1330,Information and communications technology service managers,0.02973484848484849
ISCO level 3,http://data.europa.eu/esco/isco/C134,134,Professional services managers,0.028409075471542325
Occupation,http://data.europa.eu/esco/occupation/526ba8e1-fc71-4657-8d27-52f03e8ca81d,1341.1,child care coordinator,0.0
Occupation,http://data.europa.eu/esco/occupation/fa6bd9e9-9631-4abe-b2f8-fad7bf8a819d,1341.2,child day care centre manager,0.0222222222222222
Occupation,http://data.europa.eu/esco/occupation/c269387f-a652-4880-860a-e91ef105bfb7,1341.3,nursery school head teacher,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C1341,1341,Child care services managers,0.0074074074074074
Occupation,http://data.europa.eu/esco/occupation/ef909843-97c6-4c48-8038-2e7aefdfcad5,1342.1,clinical informatics manager,0.0
Occupation,http://data.europa.eu/esco/occupation/4a29eab1-5f02-4723-a863-e2d5a0614dfa,1342.2,healthcare institution manager,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C1342,1342,Health services managers,0.0
Occupation,http://data.europa.eu/esco/occupation/eea2b5c6-48d1-4612-957e-585783b3c7bb,1343.1,elderly home manager,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C1343,1343,Aged care services managers,0.0
Occupation,http://data.europa.eu/esco/occupation/5cff1eee-9027-4064-8a26-35b1877e4eb3,1344.1.1,public housing manager,0.0113636363636363
Occupation,http://data.europa.eu/esco/occupation/f5576c5b-8d03-4a3d-9cb7-b8c4ac07a7ef,1344.1.2,youth centre manager,0.0117647058823529
Occupation,http://data.europa.eu/esco/occupation/a79e7622-2307-44e2-94cc-d1ff1caf655a,1344.1.3,youth programme director,0.0
Occupation,http://data.europa.eu/esco/occupation/c18fddf5-cfc4-4f9c-94d6-86608faaa1dd,1344.1,social services manager,0.029585798816568
ISCO level 4,http://data.europa.eu/esco/isco/C1344,1344,Social welfare managers,0.0131785352656393
Occupation,http://data.europa.eu/esco/occupation/e4ad2547-9188-4fbd-897a-c91b3c097779,1345.1.1,dean of faculty,0.0
Occupation,http://data.europa.eu/esco/occupation/2b7d34db-11b6-4c10-b227-3917752e28ac,1345.1.2,deputy head teacher,0.0
Occupation,http://data.europa.eu/esco/occupation/d23f4d59-2bea-4bd8-bcdb-5e23b1c50552,1345.1.3,education programme coordinator,0.0
Occupation,http://data.europa.eu/esco/occupation/2c1ed9dd-9799-4882-8bfa-40b841f7d4a1,1345.1.4,further education principal,0.0
Occupation,http://data.europa.eu/esco/occupation/01649ae9-22ee-4dba-83a8-3a2c51fbbe95,1345.1.5,head of higher education institutions,0.0232558139534883
Occupation,http://data.europa.eu/esco/occupation/c9d89e09-d57f-4980-9164-880e60711e97,1345.1.6,primary school head teacher,0.0
Occupation,http://data.europa.eu/esco/occupation/d37cc820-15f5-4a81-88db-af48b0ee6a32,1345.1.7,secondary school department head,0.0
Occupation,http://data.europa.eu/esco/occupation/53db8c0d-7aed-47aa-a339-eb9d485d25dc,1345.1.8,secondary school head teacher,0.0
Occupation,http://data.europa.eu/esco/occupation/13e30c08-8834-4e4f-b6f9-89fffed4e310,1345.1.9,special educational needs head teacher,0.0
Occupation,http://data.europa.eu/esco/occupation/34852729-a2f6-4063-aa90-18b3d16754f7,1345.1.10,university department head,0.0
Occupation,http://data.europa.eu/esco/occupation/e1587bbb-2d4e-4726-839a-7f4895c440e7,1345.1,headteacher,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C1345,1345,Education managers,0.0021141649048625724
Occupation,http://data.europa.eu/esco/occupation/754ce08f-b4d9-4b9c-b9d2-06f15258a3ce,1346.1,bank manager,0.0175438596491228
Occupation,http://data.europa.eu/esco/occupation/d0e85fe6-78e3-4218-b21a-99b75438b775,1346.2,brokerage firm director,0.0
Occupation,http://data.europa.eu/esco/occupation/45a28fe1-30a4-4175-af19-e451ada60858,1346.3,credit union manager,0.0232558139534883
Occupation,http://data.europa.eu/esco/occupation/594170bc-5663-40b0-97ef-c9f1ad51b2a0,1346.4,insurance agency manager,0.0158730158730158
Occupation,http://data.europa.eu/esco/occupation/942211c1-b534-4a14-ae85-38ea44c2d14b,1346.5,insurance claims manager,0.024390243902439
Occupation,http://data.europa.eu/esco/occupation/ceda53cd-3f1f-425b-bd1b-c4fa17254680,1346.6,pension scheme manager,0.0196078431372549
ISCO level 4,http://data.europa.eu/esco/isco/C1346,1346,Financial and insurance services branch managers,0.01677846275255347
Occupation,http://data.europa.eu/esco/occupation/44ec4c04-c2d4-4b92-bb27-e56f5b096d97,1349.1,airside safety manager,0.0
Occupation,http://data.europa.eu/esco/occupation/cfda19c9-c7e1-497d-a18b-66e29c773745,1349.2,airspace manager,0.0
Occupation,http://data.europa.eu/esco/occupation/db4f28ff-c208-4830-ab8b-4b07776db134,1349.3,artistic director,0.0204081632653061
Occupation,http://data.europa.eu/esco/occupation/2f8acdc5-76f5-498b-9818-df075e324eaa,1349.4,aviation communications and frequency coordination manager,0.0
Occupation,http://data.europa.eu/esco/occupation/8c8ec7a2-adbb-4d1a-9a56-a7048d66c00b,1349.5,aviation surveillance and code coordination manager,0.0
Occupation,http://data.europa.eu/esco/occupation/e2ad6d3e-1736-466b-a2bf-9823f683c8ab,1349.6,book publisher,0.0
Occupation,http://data.europa.eu/esco/occupation/a05d0a6d-7b60-445a-8dcb-282c7d5a6852,1349.7,chief fire officer,0.0555555555555555
Occupation,http://data.europa.eu/esco/occupation/2c8a4b72-21f4-4ab1-9dbd-1cae779211b7,1349.8,commercial art gallery manager,0.0
Occupation,http://data.europa.eu/esco/occupation/6db9eeae-aef5-4f56-913d-4650e4c720c6,1349.9,correctional services manager,0.0
Occupation,http://data.europa.eu/esco/occupation/3f6fc9db-18c1-45e8-819e-baf7b6cfe372,1349.10,court administrator,0.0
Occupation,http://data.europa.eu/esco/occupation/ef5b17a5-3ca8-4965-bd3d-61c4aca490d1,1349.11,document management officer,0.0
Occupation,http://data.europa.eu/esco/occupation/a005f8a2-2d8a-433e-8d89-13575f822fd4,1349.12,energy manager,0.454545454545454
Occupation,http://data.europa.eu/esco/occupation/4b214899-ed00-4156-b269-a23df0fb1093,1349.13,environmental protection manager,0.666666666666666
Occupation,http://data.europa.eu/esco/occupation/db4057de-0c5a-4f68-8f81-2c0765978afb,1349.14,front of house manager,0.0
Occupation,http://data.europa.eu/esco/occupation/7d7ea936-a1c6-499d-9aa7-054e943b019b,1349.15,interpretation agency manager,0.0
Occupation,http://data.europa.eu/esco/occupation/24d39e12-e104-49d3-8224-8b7a5f9b99d1,1349.16,library manager,0.0
Occupation,http://data.europa.eu/esco/occupation/f4de7e28-ca67-46cd-b760-30e02b3aa83b,1349.17,medical laboratory manager,0.0
Occupation,http://data.europa.eu/esco/occupation/cc937d5f-4072-4fe7-bc23-2c9a465b8754,1349.18,museum director,0.0
Occupation,http://data.europa.eu/esco/occupation/aab8009a-5759-4f52-8865-6cc657b1f099,1349.19,publications coordinator,0.0
Occupation,http://data.europa.eu/esco/occupation/64b136da-aedf-48a2-96a0-72eb850bfcd0,1349.20,rescue centre manager,0.0434782608695652
Occupation,http://data.europa.eu/esco/occupation/d2ff134e-b41a-4fa3-aceb-1b9f5f5cf015,1349.21.1,legal service manager,0.0
Occupation,http://data.europa.eu/esco/occupation/bcc2c1db-f969-4355-bebf-4878ff6c2a94,1349.21,service manager,0.00934579439252336
Occupation,http://data.europa.eu/esco/occupation/20e39113-05f5-4184-94e2-f5e8e8c8d2ea,1349.22,sport administrator,0.0
Occupation,http://data.europa.eu/esco/occupation/83588a0e-b63d-4483-a884-06f1e3a1a4be,1349.23,translation agency manager,0.0
